Date,Open,High,Low,Close,Adj Close,Volume,negative,positive,neutral,compound
2006-04-19,2.386429,2.392857,2.338214,2.344643,2.010215,1086033200.0,0.134,0.127,0.739,-0.9212
2006-04-20,2.4825,2.5,2.364286,2.415357,2.070843,1666982800.0,0.136,0.101,0.763,-0.987
2006-04-21,2.435357,2.451429,2.373929,2.394286,2.052777,788986800.0,0.175,0.068,0.756,-0.9975
2006-04-24,2.3875,2.39,2.339286,2.348214,2.013277,707028000.0,0.143,0.085,0.772,-0.9943
2006-04-25,2.355714,2.378214,2.341429,2.363214,2.026138,529062800.0,0.18,0.124,0.696,-0.9931
2006-04-26,2.380357,2.438571,2.371429,2.433929,2.086765,710886400.0,0.168,0.109,0.722,-0.9925
2006-04-27,2.418929,2.495,2.405357,2.477143,2.123816,845947200.0,0.156,0.117,0.727,-0.9915
2006-04-28,2.477857,2.546429,2.471429,2.513929,2.155354,760037600.0,0.172,0.111,0.716,-0.9949
2006-05-01,2.5275,2.555,2.47,2.485714,2.131165,750380400.0,0.176,0.12,0.704,-0.9896
2006-05-02,2.505357,2.570714,2.503929,2.557857,2.193017,771663200.0,0.161,0.111,0.728,-0.9929
2006-05-03,2.565357,2.569643,2.506429,2.540714,2.17832,686991200.0,0.177,0.13,0.693,-0.9936
2006-05-04,2.543571,2.603214,2.516429,2.540357,2.178014,860420400.0,0.171,0.091,0.738,-0.9972
2006-05-05,2.566429,2.580357,2.541071,2.5675,2.201285,563911600.0,0.133,0.12,0.747,-0.9538
2006-05-08,2.606786,2.635714,2.561429,2.5675,2.201285,594851600.0,0.161,0.084,0.755,-0.9964
2006-05-09,2.565,2.591429,2.522143,2.536786,2.174951,531666800.0,0.158,0.101,0.741,-0.9961
2006-05-10,2.546071,2.5475,2.486071,2.521429,2.161786,459888800.0,0.199,0.092,0.709,-0.9984
2006-05-11,2.528214,2.53,2.4125,2.433929,2.086765,812688800.0,0.078,0.126,0.795,0.9951
2006-05-12,2.423214,2.453214,2.387857,2.417857,2.072987,641774000.0,0.164,0.101,0.736,-0.9937
2006-05-15,2.406071,2.442143,2.397143,2.421071,2.075742,529177600.0,0.187,0.098,0.715,-0.9973
2006-05-16,2.432143,2.4375,2.3125,2.320714,1.9897,936740000.0,0.175,0.07,0.755,-0.998
2006-05-17,2.311071,2.346429,2.288214,2.330714,1.998272,754194000.0,0.181,0.086,0.733,-0.9973
2006-05-18,2.345714,2.366429,2.254286,2.256429,1.934584,658442400.0,0.168,0.095,0.738,-0.9979
2006-05-19,2.259286,2.317143,2.243571,2.303929,1.975309,985866000.0,0.174,0.108,0.717,-0.9951
2006-05-22,2.281071,2.285357,2.241786,2.263571,1.940707,718975600.0,0.226,0.082,0.691,-0.999
2006-05-23,2.316429,2.328214,2.25,2.255357,1.933664,694414000.0,0.188,0.06,0.752,-0.9983
2006-05-24,2.249643,2.273214,2.198571,2.262143,1.939482,916031200.0,0.206,0.088,0.706,-0.9989
2006-05-25,2.295,2.301786,2.260357,2.2975,1.969796,463372000.0,0.136,0.093,0.771,-0.9919
2006-05-26,2.296786,2.305714,2.255,2.269643,1.945913,432950000.0,0.195,0.086,0.719,-0.9975
2006-05-30,2.260357,2.260714,2.186429,2.186429,1.874568,563402000.0,0.148,0.128,0.724,-0.9618
2006-05-31,2.205714,2.206786,2.096071,2.134643,1.830169,1280977600.0,0.178,0.086,0.736,-0.9967
2006-06-01,2.1375,2.224286,2.125714,2.220357,1.903657,942508000.0,0.169,0.087,0.745,-0.9976
2006-06-02,2.249643,2.253571,2.174286,2.202143,1.888041,685787200.0,0.21,0.097,0.692,-0.9978
2006-06-05,2.183929,2.183929,2.141786,2.142857,1.837211,605785600.0,0.152,0.1,0.748,-0.9906
2006-06-06,2.150714,2.165357,2.103929,2.132857,1.828637,726037200.0,0.173,0.081,0.745,-0.9977
2006-06-07,2.146429,2.157143,2.083929,2.091429,1.793119,750506400.0,0.216,0.076,0.707,-0.9991
2006-06-08,2.087143,2.176071,2.041071,2.17,1.860483,1397482800.0,0.134,0.103,0.764,-0.9839
2006-06-09,2.185,2.198571,2.110714,2.115714,1.81394,775838000.0,0.163,0.081,0.756,-0.9974
2006-06-12,2.121429,2.133214,2.034286,2.035714,1.74535,717785600.0,0.18,0.086,0.734,-0.996
2006-06-13,2.0575,2.110714,2.048571,2.083214,1.786075,1080643200.0,0.171,0.07,0.759,-0.9985
2006-06-14,2.081429,2.099286,2.024643,2.0575,1.764029,878136000.0,0.179,0.105,0.717,-0.9957
2006-06-15,2.046429,2.133571,2.026786,2.120714,1.818226,1190383600.0,0.158,0.108,0.733,-0.9931
2006-06-16,2.105714,2.113929,2.054286,2.055714,1.762497,838101600.0,0.173,0.072,0.755,-0.9969
2006-06-19,2.065357,2.077857,2.035714,2.042857,1.751474,704575200.0,0.167,0.095,0.738,-0.9969
2006-06-20,2.0575,2.083929,2.046071,2.0525,1.759742,672974400.0,0.167,0.09,0.743,-0.9977
2006-06-21,2.062143,2.096786,2.046429,2.066429,1.771684,863296000.0,0.203,0.09,0.707,-0.9989
2006-06-22,2.078571,2.133929,2.073929,2.127857,1.82435,965633200.0,0.197,0.093,0.71,-0.9984
2006-06-23,2.132857,2.148929,2.0975,2.101071,1.801385,660203600.0,0.179,0.077,0.744,-0.9978
2006-06-26,2.113214,2.114286,2.084643,2.106786,1.806285,466536000.0,0.161,0.097,0.742,-0.9943
2006-06-27,2.110357,2.115,2.05,2.051071,1.758517,550611600.0,0.155,0.097,0.748,-0.994
2006-06-28,2.046071,2.046429,1.978929,2.000714,1.715342,850704400.0,0.154,0.065,0.781,-0.9976
2006-06-29,2.027143,2.110357,2.013929,2.106071,1.805672,873398400.0,0.166,0.106,0.728,-0.9918
2006-06-30,2.056786,2.0625,2.017857,2.045357,1.753618,739695600.0,0.18,0.071,0.749,-0.997
2006-07-03,2.054286,2.077857,2.047857,2.069643,1.774439,194770800.0,0.216,0.082,0.702,-0.999
2006-07-05,2.041071,2.057143,2.02,2.035714,1.74535,518240800.0,0.171,0.102,0.726,-0.997
2006-07-06,2.038929,2.05,1.986071,1.991786,1.707688,633208800.0,0.177,0.084,0.739,-0.996
2006-07-07,1.981429,2.019643,1.9525,1.978571,1.696358,799360800.0,0.14,0.058,0.803,-0.9968
2006-07-10,1.989286,2.0175,1.946429,1.964286,1.68411,529345600.0,0.163,0.098,0.739,-0.9927
2006-07-11,1.968214,1.999643,1.9475,1.9875,1.704013,825022800.0,0.18,0.078,0.742,-0.9981
2006-07-12,1.970357,1.972857,1.89,1.891429,1.621645,927329200.0,0.208,0.097,0.695,-0.9987
2006-07-13,1.858214,1.932857,1.836071,1.866071,1.599904,1249906000.0,0.239,0.092,0.669,-0.9991
2006-07-14,1.875,1.888929,1.791429,1.809643,1.551525,993036800.0,0.215,0.099,0.686,-0.9989
2006-07-17,1.8475,1.896786,1.844643,1.870357,1.603579,1024542400.0,0.238,0.084,0.677,-0.9987
2006-07-18,1.898571,1.923214,1.851786,1.889286,1.619808,1000448400.0,0.188,0.067,0.745,-0.9979
2006-07-19,1.891429,1.967143,1.87,1.932143,1.656552,1390743200.0,0.197,0.042,0.761,-0.9994
2006-07-20,2.177143,2.199643,2.132857,2.160714,1.852521,1972146400.0,0.161,0.141,0.698,-0.9094
2006-07-21,2.136429,2.183929,2.13,2.168571,1.859257,891892400.0,0.215,0.089,0.695,-0.998
2006-07-24,2.187857,2.217857,2.158214,2.193571,1.880691,722856400.0,0.171,0.105,0.724,-0.9956
2006-07-25,2.206429,2.2175,2.170714,2.211786,1.896309,589069600.0,0.174,0.098,0.728,-0.9945
2006-07-26,2.214286,2.308571,2.202857,2.281071,1.955711,898427600.0,0.191,0.105,0.704,-0.9976
2006-07-27,2.303571,2.322143,2.245,2.264286,1.941319,735044800.0,0.209,0.111,0.68,-0.9984
2006-07-28,2.283571,2.345714,2.267857,2.3425,2.008378,691507600.0,0.152,0.095,0.753,-0.9921
2006-07-31,2.386786,2.451071,2.367143,2.427143,2.080947,892841600.0,0.231,0.103,0.666,-0.998
2006-08-01,2.400714,2.426071,2.355,2.399286,2.057064,711765600.0,0.209,0.089,0.702,-0.9989
2006-08-02,2.416071,2.452857,2.411071,2.434286,2.087072,550768400.0,0.165,0.083,0.752,-0.9962
2006-08-03,2.425357,2.5,2.421786,2.485357,2.130859,841044400.0,0.152,0.06,0.787,-0.9982
2006-08-04,2.394643,2.450357,2.32,2.439286,2.091359,1852866400.0,0.179,0.046,0.775,-0.999
2006-08-07,2.418571,2.485714,2.368214,2.400357,2.057983,1245512800.0,0.221,0.098,0.681,-0.9988
2006-08-08,2.396071,2.396786,2.303929,2.313571,1.983575,997864000.0,0.176,0.107,0.717,-0.9971
2006-08-09,2.336786,2.342857,2.264286,2.271071,1.947137,955838800.0,0.169,0.086,0.744,-0.9982
2006-08-10,2.258929,2.314643,2.239286,2.288214,1.961835,697760000.0,0.17,0.088,0.742,-0.9974
2006-08-11,2.258214,2.290357,2.235,2.273214,1.948974,777529200.0,0.181,0.064,0.755,-0.9989
2006-08-14,2.2875,2.329286,2.271429,2.283571,1.957854,717620400.0,0.153,0.095,0.752,-0.9928
2006-08-15,2.333571,2.375,2.314286,2.373214,2.034711,861352800.0,0.192,0.129,0.679,-0.9973
2006-08-16,2.396429,2.431071,2.368929,2.427857,2.08156,781284000.0,0.116,0.114,0.77,-0.4939
2006-08-17,2.428571,2.452143,2.399286,2.413929,2.069618,581148400.0,0.203,0.093,0.704,-0.999
2006-08-18,2.418214,2.442857,2.402143,2.425357,2.079416,536354000.0,0.233,0.117,0.65,-0.9992
2006-08-21,2.403571,2.403929,2.3625,2.377143,2.03808,526226400.0,0.154,0.153,0.692,0.765
2006-08-22,2.381429,2.44,2.375,2.415,2.070536,576968000.0,0.145,0.095,0.76,-0.9953
2006-08-23,2.428571,2.451786,2.390714,2.403929,2.061045,536258800.0,0.165,0.087,0.748,-0.9982
2006-08-24,2.424643,2.435357,2.366786,2.421786,2.076355,655191600.0,0.173,0.092,0.734,-0.9983
2006-08-25,2.405,2.466071,2.403929,2.455357,2.105138,543958800.0,0.172,0.101,0.726,-0.9971
2006-08-28,2.446429,2.450357,2.381429,2.392143,2.05094,738161200.0,0.168,0.097,0.736,-0.9948
2006-08-29,2.3925,2.402143,2.325714,2.374286,2.035631,947332400.0,0.125,0.099,0.776,-0.9831
2006-08-30,2.405,2.422143,2.381429,2.391429,2.050328,680142400.0,0.141,0.119,0.74,-0.9812
2006-08-31,2.402857,2.439286,2.380714,2.423214,2.07758,574697200.0,0.187,0.076,0.738,-0.9989
2006-09-01,2.445714,2.451786,2.422143,2.442143,2.093808,408494800.0,0.171,0.109,0.72,-0.9959
2006-09-05,2.463214,2.553571,2.448214,2.552857,2.18873,1012457600.0,0.158,0.099,0.743,-0.9971
2006-09-06,2.538571,2.560357,2.489286,2.501071,2.144331,974103200.0,0.127,0.139,0.734,0.9042
2006-09-07,2.521429,2.624286,2.508929,2.6,2.229149,1267957600.0,0.183,0.07,0.748,-0.9986
2006-09-08,2.620357,2.6275,2.568214,2.59,2.220576,895921600.0,0.147,0.083,0.77,-0.9964
2006-09-11,2.586786,2.633214,2.550714,2.589286,2.219964,949124400.0,0.166,0.092,0.742,-0.996
2006-09-12,2.600357,2.623214,2.551786,2.593929,2.223945,1684687200.0,0.169,0.082,0.75,-0.998
2006-09-13,2.601786,2.654286,2.582143,2.65,2.272018,1146138000.0,0.17,0.118,0.712,-0.9935
2006-09-14,2.632857,2.666786,2.623571,2.648929,2.271099,801729600.0,0.176,0.087,0.737,-0.9984
2006-09-15,2.664286,2.677857,2.6175,2.646429,2.268957,981853600.0,0.181,0.063,0.757,-0.9989
2006-09-18,2.635714,2.673571,2.617857,2.638929,2.262526,705278000.0,0.133,0.103,0.764,-0.989
2006-09-19,2.646429,2.655714,2.6,2.634643,2.258851,710049200.0,0.167,0.089,0.744,-0.9978
2006-09-20,2.656429,2.702857,2.650714,2.687857,2.304475,822791200.0,0.177,0.091,0.732,-0.9982
2006-09-21,2.6875,2.716429,2.643571,2.666071,2.285797,794124800.0,0.153,0.106,0.741,-0.9889
2006-09-22,2.653571,2.655,2.592143,2.607143,2.235273,665112000.0,0.112,0.121,0.767,0.3818
2006-09-25,2.636071,2.709286,2.632857,2.705357,2.319479,858992400.0,0.178,0.076,0.746,-0.9978
2006-09-26,2.720714,2.777857,2.717857,2.771786,2.376432,1102948000.0,0.153,0.122,0.725,-0.9915
2006-09-27,2.756071,2.766786,2.707857,2.728929,2.339689,810373200.0,0.179,0.115,0.706,-0.9956
2006-09-28,2.750714,2.767143,2.7125,2.750357,2.35806,723609600.0,0.143,0.12,0.738,-0.9836
2006-09-29,2.753929,2.768571,2.738571,2.749286,2.357142,405812400.0,0.148,0.116,0.736,-0.9788
2006-10-02,2.682143,2.709643,2.653571,2.673571,2.292226,712639200.0,0.164,0.075,0.761,-0.9968
2006-10-03,2.658929,2.676786,2.613929,2.645714,2.268343,790708800.0,0.122,0.106,0.772,-0.9287
2006-10-04,2.646429,2.695,2.612857,2.692143,2.30815,829082800.0,0.181,0.091,0.729,-0.9983
2006-10-05,2.661786,2.72,2.6475,2.6725,2.291308,683883200.0,0.122,0.101,0.777,-0.9698
2006-10-06,2.657857,2.68,2.636071,2.650714,2.27263,466958800.0,0.125,0.09,0.785,-0.9861
2006-10-09,2.635714,2.681429,2.626071,2.665357,2.285185,438222400.0,0.173,0.1,0.727,-0.9961
2006-10-10,2.662143,2.663571,2.61,2.636071,2.260075,531588400.0,0.126,0.091,0.783,-0.9893
2006-10-11,2.622143,2.642143,2.592857,2.615357,2.242316,571855200.0,0.13,0.124,0.746,-0.9231
2006-10-12,2.628929,2.6925,2.628571,2.687857,2.304475,592855200.0,0.139,0.099,0.762,-0.9873
2006-10-13,2.701071,2.745714,2.669286,2.679286,2.297126,684196800.0,0.106,0.107,0.787,-0.4939
2006-10-16,2.685357,2.71,2.671071,2.692857,2.308762,508692800.0,0.146,0.082,0.772,-0.9952
2006-10-17,2.68,2.688214,2.644286,2.653214,2.274773,480925200.0,0.149,0.086,0.766,-0.9963
2006-10-18,2.669643,2.691786,2.639643,2.661786,2.282123,1133907600.0,0.143,0.081,0.776,-0.9964
2006-10-19,2.830714,2.855357,2.791429,2.821071,2.418688,1512977200.0,0.155,0.112,0.733,-0.9893
2006-10-20,2.820357,2.856786,2.809643,2.855357,2.448083,639413600.0,0.152,0.101,0.747,-0.9926
2006-10-23,2.856786,2.925,2.848214,2.909286,2.494321,832507200.0,0.158,0.087,0.754,-0.9953
2006-10-24,2.900357,2.917143,2.864286,2.894643,2.481766,463212400.0,0.142,0.119,0.739,-0.967
2006-10-25,2.905357,2.928571,2.893214,2.917143,2.501057,485214800.0,0.11,0.119,0.771,0.7003
2006-10-26,2.925,2.95,2.8975,2.935357,2.516673,432756800.0,0.162,0.108,0.73,-0.9961
2006-10-27,2.919643,2.944643,2.8575,2.871786,2.46217,594966400.0,0.184,0.076,0.739,-0.9984
2006-10-30,2.856786,2.889286,2.839286,2.872143,2.462476,499917600.0,0.156,0.107,0.738,-0.9934
2006-10-31,2.908929,2.917143,2.865357,2.895714,2.482684,501474400.0,0.195,0.095,0.71,-0.9971
2006-11-01,2.896429,2.906429,2.798571,2.827143,2.423894,611192400.0,0.146,0.073,0.78,-0.9967
2006-11-02,2.818571,2.832857,2.803571,2.820714,2.418382,465483200.0,0.151,0.073,0.776,-0.9966
2006-11-03,2.834286,2.840357,2.778214,2.796071,2.397253,431888800.0,0.155,0.09,0.755,-0.9973
2006-11-06,2.819643,2.859286,2.801071,2.846786,2.440735,434576800.0,0.132,0.102,0.765,-0.9737
2006-11-07,2.873214,2.892857,2.861786,2.875357,2.46523,525932400.0,0.138,0.107,0.754,-0.9877
2006-11-08,2.857857,2.953214,2.853214,2.944643,2.524635,690916800.0,0.114,0.103,0.783,-0.8625
2006-11-09,2.960714,3.024643,2.932857,2.976429,2.551886,923053600.0,0.155,0.106,0.739,-0.9952
2006-11-10,2.983929,2.985714,2.946429,2.968571,2.54515,373864400.0,0.164,0.111,0.725,-0.996
2006-11-13,2.972143,3.016071,2.951429,3.0125,2.582812,450674000.0,0.182,0.11,0.709,-0.9975
2006-11-14,3.028571,3.035714,2.996429,3.035714,2.602716,588954800.0,0.138,0.116,0.746,-0.9723
2006-11-15,3.0375,3.067857,3.0,3.001786,2.573627,655323200.0,0.153,0.072,0.775,-0.9973
2006-11-16,3.031071,3.082143,3.022143,3.0575,2.621394,693940800.0,0.129,0.099,0.773,-0.9839
2006-11-17,3.040714,3.069286,3.035714,3.066071,2.628743,466424000.0,0.141,0.114,0.744,-0.9842
2006-11-20,3.05,3.107143,3.042857,3.088214,2.647727,570794000.0,0.133,0.098,0.768,-0.9865
2006-11-21,3.122143,3.164286,3.111071,3.164286,2.712948,622666800.0,0.129,0.122,0.749,-0.8632
2006-11-22,3.178214,3.241071,3.1375,3.225357,2.765308,671941200.0,0.166,0.107,0.727,-0.9931
2006-11-24,3.1975,3.324286,3.196429,3.2725,2.805727,518677600.0,0.169,0.085,0.746,-0.9975
2006-11-27,3.303929,3.327143,3.196429,3.197857,2.74173,1074836000.0,0.12,0.079,0.801,-0.9856
2006-11-28,3.227143,3.284643,3.211071,3.278929,2.811239,1036173600.0,0.148,0.124,0.728,-0.9823
2006-11-29,3.321429,3.326786,3.223214,3.278571,2.810932,1157083200.0,0.156,0.079,0.765,-0.9952
2006-11-30,3.293214,3.31,3.252143,3.273571,2.806646,870486400.0,0.141,0.11,0.748,-0.9766
2006-12-01,3.278571,3.2975,3.217857,3.261429,2.796236,795079600.0,0.137,0.103,0.76,-0.9776
2006-12-04,3.281429,3.2875,3.232143,3.254286,2.790112,709536800.0,0.18,0.116,0.705,-0.988
2006-12-05,3.273214,3.2975,3.245357,3.259643,2.794703,662838400.0,0.129,0.148,0.723,0.8555
2006-12-06,3.237143,3.263929,3.2025,3.208214,2.75061,638184400.0,0.129,0.105,0.766,-0.9771
2006-12-07,3.215357,3.232143,3.103571,3.108571,2.665179,1004827600.0,0.131,0.107,0.762,-0.9843
2006-12-08,3.115357,3.1925,3.107143,3.152143,2.702537,784277200.0,0.124,0.079,0.797,-0.9929
2006-12-11,3.175,3.189286,3.144643,3.169643,2.717541,499780400.0,0.121,0.11,0.77,-0.9545
2006-12-12,3.164643,3.172857,3.054643,3.076429,2.637622,1026620000.0,0.13,0.079,0.792,-0.9918
2006-12-13,3.141071,3.181071,3.1125,3.180357,2.726727,857052000.0,0.143,0.087,0.769,-0.9938
2006-12-14,3.180357,3.214286,3.152143,3.1625,2.711417,832330800.0,0.142,0.118,0.74,-0.9682
2006-12-15,3.179286,3.186429,3.118929,3.132857,2.686002,739939200.0,0.138,0.127,0.735,-0.9389
2006-12-18,3.129643,3.142857,3.021071,3.0525,2.617107,721576800.0,0.111,0.157,0.732,0.9682
2006-12-19,3.026071,3.095714,2.986429,3.0825,2.642828,911405600.0,0.133,0.106,0.761,-0.9903
2006-12-20,3.088214,3.095357,3.026429,3.027143,2.595367,567691600.0,0.122,0.118,0.76,-0.4767
2006-12-21,3.025,3.052857,2.935714,2.960714,2.538413,903599200.0,0.173,0.086,0.742,-0.9974
2006-12-22,2.980714,3.001429,2.914286,2.935714,2.516979,613303600.0,0.162,0.106,0.732,-0.9902
2006-12-26,2.933929,2.948929,2.888929,2.911071,2.495851,490688800.0,0.128,0.113,0.759,-0.9393
2006-12-27,2.791071,2.928571,2.741786,2.911429,2.496158,1935754800.0,0.147,0.084,0.769,-0.9958
2006-12-28,2.865,2.901786,2.844643,2.888214,2.476254,1119876800.0,0.118,0.072,0.81,-0.9862
2006-12-29,2.998214,3.05,2.977143,3.03,2.597816,1076429200.0,0.13,0.06,0.81,-0.9959
2007-01-03,3.081786,3.092143,2.925,2.992857,2.565971,1238319600.0,0.164,0.092,0.745,-0.9961
2007-01-04,3.001786,3.069643,2.993571,3.059286,2.622925,847260400.0,0.181,0.1,0.719,-0.9965
2007-01-05,3.063214,3.078571,3.014286,3.0375,2.604246,834741600.0,0.207,0.07,0.723,-0.9989
2007-01-08,3.07,3.090357,3.045714,3.0525,2.617107,797106800.0,0.163,0.107,0.73,-0.9965
2007-01-09,3.0875,3.320714,3.041071,3.306071,2.83451,3349298400.0,0.18,0.088,0.731,-0.9975
2007-01-10,3.383929,3.492857,3.3375,3.464286,2.970158,2952880000.0,0.16,0.103,0.736,-0.9947
2007-01-11,3.426429,3.456429,3.396429,3.421429,2.933414,1440252800.0,0.13,0.098,0.772,-0.9782
2007-01-12,3.378214,3.395,3.329643,3.379286,2.897282,1312690400.0,0.122,0.104,0.774,-0.9501
2007-01-16,3.417143,3.473214,3.408929,3.467857,2.97322,1244076400.0,0.157,0.068,0.775,-0.9967
2007-01-17,3.484286,3.485714,3.386429,3.391071,2.907385,1646260000.0,0.171,0.095,0.734,-0.9966
2007-01-18,3.289286,3.289643,3.180357,3.181071,2.727339,2364605600.0,0.16,0.088,0.752,-0.9969
2007-01-19,3.165357,3.201786,3.147143,3.160714,2.709886,1364473600.0,0.152,0.094,0.755,-0.9957
2007-01-22,3.183571,3.184286,3.058929,3.099643,2.657526,1454026000.0,0.129,0.104,0.766,-0.9485
2007-01-23,3.061786,3.125357,3.053929,3.060714,2.624149,1207424400.0,0.135,0.124,0.741,-0.9468
2007-01-24,3.095714,3.1125,3.074286,3.096429,2.65477,927813600.0,0.124,0.134,0.743,-0.6249
2007-01-25,3.111071,3.160714,3.0725,3.080357,2.640991,905973600.0,0.121,0.122,0.757,-0.9136
2007-01-26,3.111071,3.120357,3.035357,3.049286,2.614351,986874000.0,0.115,0.127,0.759,0.8169
2007-01-29,3.082143,3.094643,3.054643,3.069286,2.631499,901664400.0,0.122,0.097,0.781,-0.9871
2007-01-30,3.086786,3.088929,3.044643,3.055357,2.619557,577970400.0,0.121,0.114,0.765,-0.8979
2007-01-31,3.030714,3.071429,3.0125,3.061786,2.625069,856069200.0,0.097,0.15,0.753,0.9915
2007-02-01,3.079643,3.081071,3.026429,3.026429,2.594754,664342000.0,0.116,0.101,0.782,-0.9371
2007-02-02,3.004286,3.044643,2.989286,3.026786,2.595061,621530000.0,0.114,0.079,0.808,-0.9833
2007-02-05,3.010714,3.043929,2.997857,2.997857,2.570259,578852400.0,0.149,0.097,0.754,-0.9886
2007-02-06,3.016071,3.016786,2.959286,3.005357,2.576689,864393600.0,0.141,0.083,0.776,-0.9943
2007-02-07,3.017143,3.085,2.983929,3.076786,2.637929,1066825200.0,0.112,0.107,0.781,-0.8996
2007-02-08,3.051071,3.089643,3.050357,3.077857,2.638847,679030800.0,0.127,0.09,0.783,-0.9633
2007-02-09,3.067143,3.078571,2.971786,2.973929,2.549742,860540800.0,0.142,0.071,0.787,-0.9961
2007-02-12,3.015357,3.042143,2.986786,3.031429,2.599041,724071600.0,0.119,0.093,0.788,-0.9753
2007-02-13,3.041429,3.046071,3.010714,3.025,2.59353,580986000.0,0.143,0.134,0.724,-0.872
2007-02-14,3.0225,3.058571,3.020357,3.046429,2.611902,507981600.0,0.117,0.122,0.761,0.4215
2007-02-15,3.051429,3.057857,3.027857,3.043214,2.609145,363661200.0,0.112,0.097,0.79,-0.9524
2007-02-16,3.044643,3.050357,3.023571,3.029643,2.59751,399868000.0,0.164,0.09,0.746,-0.9979
2007-02-20,3.023214,3.077143,3.005714,3.067857,2.630274,617702400.0,0.195,0.09,0.715,-0.9976
2007-02-21,3.070714,3.196071,3.07,3.185714,2.73132,1155313600.0,0.143,0.128,0.729,-0.8851
2007-02-22,3.242857,3.243214,3.161786,3.196786,2.740813,838224800.0,0.143,0.116,0.741,-0.9805
2007-02-23,3.184286,3.226429,3.173214,3.181071,2.727339,517893600.0,0.115,0.119,0.766,0.5154
2007-02-26,3.208571,3.214286,3.128929,3.161071,2.710192,615848800.0,0.129,0.155,0.716,0.9771
2007-02-27,3.082143,3.11,2.978929,2.9975,2.569951,1145813200.0,0.127,0.142,0.731,0.9674
2007-02-28,2.964286,3.057143,2.964286,3.021786,2.590774,919475200.0,0.145,0.093,0.763,-0.9964
2007-03-01,3.001071,3.153929,2.991071,3.109286,2.665793,1415528800.0,0.145,0.108,0.747,-0.9911
2007-03-02,3.098929,3.126429,3.043214,3.050357,2.61527,860000400.0,0.171,0.123,0.706,-0.9928
2007-03-05,3.0675,3.166071,3.062857,3.082857,2.643134,838899600.0,0.158,0.104,0.738,-0.9928
2007-03-06,3.135714,3.153929,3.121429,3.149643,2.700393,723186800.0,0.19,0.083,0.727,-0.9986
2007-03-07,3.144643,3.1775,3.123214,3.132857,2.686002,626284400.0,0.191,0.108,0.701,-0.9978
2007-03-08,3.163929,3.168571,3.123571,3.142857,2.694576,511011200.0,0.119,0.097,0.784,-0.9738
2007-03-09,3.171429,3.173214,3.121429,3.141786,2.693657,451836000.0,0.162,0.117,0.72,-0.9942
2007-03-12,3.145357,3.213929,3.1425,3.209643,2.751836,729408400.0,0.152,0.09,0.758,-0.9933
2007-03-13,3.193214,3.235714,3.157143,3.157143,2.706824,867890800.0,0.115,0.078,0.808,-0.9905
2007-03-14,3.164286,3.214286,3.14,3.214286,2.755817,796586000.0,0.118,0.102,0.781,-0.9561
2007-03-15,3.212857,3.227143,3.189643,3.198929,2.742651,559498800.0,0.195,0.067,0.739,-0.9991
2007-03-16,3.197857,3.213929,3.19,3.199643,2.743262,571704000.0,0.176,0.106,0.718,-0.9957
2007-03-19,3.222857,3.269643,3.199643,3.254643,2.790417,712961200.0,0.155,0.088,0.757,-0.9969
2007-03-20,3.2625,3.28,3.252143,3.267143,2.801135,488916400.0,0.171,0.08,0.749,-0.9983
2007-03-21,3.285357,3.357143,3.273214,3.3525,2.874317,686896000.0,0.167,0.081,0.752,-0.9982
2007-03-22,3.3475,3.37,3.321429,3.355714,2.877072,561492400.0,0.18,0.082,0.738,-0.9982
2007-03-23,3.333929,3.359643,3.332143,3.34,2.863599,450884000.0,0.173,0.076,0.751,-0.9984
2007-03-26,3.356786,3.425,3.332143,3.423214,2.934944,864987200.0,0.145,0.101,0.754,-0.9879
2007-03-27,3.418214,3.458214,3.392857,3.409286,2.923002,932052800.0,0.142,0.087,0.771,-0.9952
2007-03-28,3.388571,3.407143,3.326786,3.33,2.855026,942337200.0,0.164,0.109,0.727,-0.9949
2007-03-29,3.363929,3.363929,3.293929,3.348214,2.870642,725723600.0,0.152,0.12,0.729,-0.9884
2007-03-30,3.367143,3.381429,3.3125,3.318214,2.844921,600558000.0,0.184,0.085,0.731,-0.9988
2007-04-02,3.362143,3.366071,3.322143,3.344643,2.867581,501992400.0,0.212,0.066,0.721,-0.9993
2007-04-03,3.362143,3.401071,3.348571,3.375,2.893607,583934400.0,0.16,0.104,0.736,-0.9966
2007-04-04,3.390714,3.397857,3.361786,3.366786,2.886565,476784000.0,0.155,0.076,0.769,-0.9964
2007-04-05,3.361429,3.381429,3.34,3.381429,2.899119,355516000.0,0.132,0.126,0.742,-0.8593
2007-04-09,3.400357,3.403571,3.322857,3.344643,2.867581,413341600.0,0.154,0.102,0.744,-0.9902
2007-04-10,3.345357,3.366429,3.336071,3.366071,2.885952,352466800.0,0.159,0.043,0.798,-0.9982
2007-04-11,3.353571,3.355357,3.2975,3.306786,2.835123,549018400.0,0.112,0.082,0.805,-0.9432
2007-04-12,3.287143,3.296786,3.24,3.2925,2.822875,656675600.0,0.136,0.086,0.778,-0.9907
2007-04-13,3.246429,3.264286,3.216429,3.222857,2.763166,719941600.0,0.121,0.12,0.759,-0.5999
2007-04-16,3.234643,3.267857,3.223214,3.265357,2.799603,609033600.0,0.182,0.085,0.733,-0.9986
2007-04-17,3.285714,3.296429,3.203571,3.226786,2.766534,751920400.0,0.159,0.099,0.743,-0.9964
